make,model,car,variant,body_type,fuel_type,fuel_system,type,drivetrain,displacement(cc),cylinders,mileage(kms/lit),power(hp),torque,fuel_tank,height(mm),length(mm),width(mm),doors,seats,wheelbase(mm),airbags,price($)
Maruti Suzuki,Alto,Maruti Suzuki Alto,Lxi,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),796,3,22.05,46.36,69,35,1475,3445,1490,5,5,2360,0,4940
Maruti Suzuki,Alto,Maruti Suzuki Alto,Lxi (O),Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),796,3,22.05,47.34,69,35,1475,3445,1490,5,5,2360,1,5000
Maruti Suzuki,Alto,Maruti Suzuki Alto,Vxi,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),796,3,22.05,47.34,69,35,1475,3445,1490,5,5,2360,2,5265
Maruti Suzuki,Alto,Maruti Suzuki Alto,Lxi Cng (Cng +,Hatchback,CNG + Petrol,Injection,Manual,FWD (Front Wheel Drive),796,3,22.05,46.36,69,35,1475,3445,1490,5,5,2360,0,5677
Maruti Suzuki,Alto,Maruti Suzuki Alto,Lxi (O) Cng (Cng +,Hatchback,CNG + Petrol,Injection,Manual,FWD (Front Wheel Drive),796,3,22.05,47.34,69,35,1475,3445,1490,5,5,2360,1,5728
Maruti Suzuki,Alto,Maruti Suzuki Alto,Vxi Plus,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),796,3,22.05,47.34,69,35,1475,3445,1490,5,5,2360,2,5454
Maruti Suzuki,S-Presso,Maruti Suzuki S-Presso,Std,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),998,3,21.4,66.08,90,27,1549,3565,1520,5,5,2380,1,5187
Maruti Suzuki,S-Presso,Maruti Suzuki S-Presso,Std (O),Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),998,3,21.4,66.08,90,27,1549,3565,1520,5,5,2380,2,5271
Maruti Suzuki,S-Presso,Maruti Suzuki S-Presso,Lxi,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),998,3,21.4,66.08,90,27,1549,3565,1520,5,5,2380,1,5726
Maruti Suzuki,S-Presso,Maruti Suzuki S-Presso,Lxi (O),Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),998,3,21.4,66.08,90,27,1549,3565,1520,5,5,2380,2,5810
Maruti Suzuki,S-Presso,Maruti Suzuki S-Presso,Vxi,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),998,3,21.7,66.08,90,27,1549,3565,1520,5,5,2380,1,6055
Maruti Suzuki,S-Presso,Maruti Suzuki S-Presso,Vxi (O),Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),998,3,21.7,66.08,90,27,1549,3565,1520,5,5,2380,2,6139
Maruti Suzuki,S-Presso,Maruti Suzuki S-Presso,Vxi Ags,Hatchback,Petrol,Injection,AMT,FWD (Front Wheel Drive),998,3,21.7,66.08,90,27,1549,3565,1520,5,5,2380,1,6657
Maruti Suzuki,S-Presso,Maruti Suzuki S-Presso,Vxi+,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),998,3,21.7,66.08,90,27,1549,3565,1520,5,5,2380,2,6384
Maruti Suzuki,S-Presso,Maruti Suzuki S-Presso,Vxi (O) Ags,Hatchback,Petrol,Injection,AMT,FWD (Front Wheel Drive),998,3,21.7,66.08,90,27,1549,3565,1520,5,5,2380,2,6741
Maruti Suzuki,S-Presso,Maruti Suzuki S-Presso,Vxi+ Ags,Hatchback,Petrol,Injection,AMT,FWD (Front Wheel Drive),998,3,21.7,66.08,90,27,1549,3565,1520,5,5,2380,2,6986
Maruti Suzuki,Celerio,Maruti Suzuki Celerio,Lxi,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),998,3,23.1,67.07,90,35,1560,3600,1600,5,5,2425,0,5968
Maruti Suzuki,Celerio,Maruti Suzuki Celerio,Vxi,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),998,3,23.1,67.07,90,35,1560,3600,1600,5,5,2425,0,6511
Maruti Suzuki,Celerio,Maruti Suzuki Celerio,Vxi At,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),998,3,23.1,67.07,90,35,1560,3600,1600,5,5,2425,0,7113
Maruti Suzuki,Celerio,Maruti Suzuki Celerio,Zxi,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),998,3,23.1,67.07,90,35,1560,3600,1600,5,5,2425,1,6872
Maruti Suzuki,Celerio,Maruti Suzuki Celerio,Zxi (Opt),Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),998,3,23.1,67.07,90,35,1560,3600,1600,5,5,2425,2,7437
Maruti Suzuki,Celerio,Maruti Suzuki Celerio,Zxi Ags,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),998,3,23.1,67.07,90,35,1560,3600,1600,5,5,2425,1,7474
Maruti Suzuki,Celerio,Maruti Suzuki Celerio,Lxi Mt (O),Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),998,3,23.1,67.07,90,35,1560,3600,1600,5,5,2425,2,6085
Maruti Suzuki,Celerio,Maruti Suzuki Celerio,Vxi (O) Mt,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),998,3,23.1,67.07,90,35,1560,3600,1600,5,5,2425,2,6611
Maruti Suzuki,Celerio,Maruti Suzuki Celerio,Vxi (O) Ags,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),998,3,23.1,67.07,90,35,1560,3600,1600,5,5,2425,2,7213
Maruti Suzuki,Celerio,Maruti Suzuki Celerio,Zxi (O) Ags,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),998,3,23.1,67.07,90,35,1560,3600,1600,5,5,2425,2,7605
Hyundai,Grand I10 Prime,Hyundai Grand I10 Prime,Era T Vtvt,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,19.77,81.86,114,43,1520,3765,1660,5,5,2425,1,6445
Hyundai,Grand I10 Prime,Hyundai Grand I10 Prime,Era T+ Vtvt,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,19.77,81.86,114,43,1520,3765,1660,5,5,2425,1,6685
Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K2 6Str,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,18.15,80.88,115,35,1655,3700,1735,5,6,2385,0,6834
Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K2+ 6Str,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,18.15,80.88,115,35,1655,3700,1735,5,6,2385,2,7450
Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K2 D 6Str,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1198,3,25.32,75.95,190,35,1655,3700,1735,5,6,2385,0,8271
Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K2+ D 6Str,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1198,3,25.32,75.95,190,35,1655,3700,1735,5,6,2385,2,8669
Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K4+ D 6Str,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1198,3,25.32,75.95,190,35,1655,3700,1735,5,6,2385,2,9341
Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K4+ 6Str,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,18.15,80.88,115,35,1655,3700,1735,5,6,2385,2,8115
Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K6+ 6Str,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,18.15,80.88,115,35,1655,3700,1735,5,6,2385,2,8836
Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K6+ D 6Str,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1198,3,25.32,75.95,190,35,1655,3700,1735,5,6,2385,2,10563
Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K8 6Str,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,18.15,80.88,115,35,1655,3700,1735,5,6,2385,2,9709
Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K8 D 6Str,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1198,3,25.32,75.95,190,35,1655,3700,1735,5,6,2385,2,11022
Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K8 6 Str Dual Tone,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,18.15,80.88,115,35,1655,3700,1735,5,6,2385,2,9814
Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K8 D 6 Str Dual Tone,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1198,3,25.32,75.95,190,35,1655,3700,1735,5,6,2385,2,11127
Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K4+ 5Str,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,18.15,80.88,115,35,1655,3700,1735,5,5,2385,2,8025
Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K6+ 5Str,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,18.15,80.88,115,35,1655,3700,1735,5,5,2385,2,8836
Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K8 5Str,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,18.15,80.88,115,35,1655,3700,1735,5,5,2385,2,9620
Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K4+ D 5Str,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1198,3,25.32,75.95,190,35,1655,3700,1735,5,5,2385,2,9251
Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K6+ D 5Str,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1198,3,25.32,75.95,190,35,1655,3700,1735,5,5,2385,2,10473
Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K8 D 5Str,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1198,3,25.32,75.95,190,35,1655,3700,1735,5,5,2385,2,10932
Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K2 D 5Str Taxi,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1198,3,25.32,75.95,190,35,1655,3700,1735,5,5,2385,0,7702
Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K2 D 6Str Taxi,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1198,3,25.32,75.95,190,35,1655,3700,1735,5,6,2385,0,7836
Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K2 5Str Cng Taxi,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,18.15,80.88,115,35,1655,3700,1735,5,5,2385,0,7340
Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K2 6Str Cng Taxi,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,18.15,80.88,115,35,1655,3700,1735,5,6,2385,0,7600
Maruti Suzuki,Swift,Maruti Suzuki Swift,Lxi,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,20.4,81.86,113,37,1530,3840,1735,5,5,2450,2,7266
Maruti Suzuki,Swift,Maruti Suzuki Swift,Vxi,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,20.4,81.86,113,37,1530,3840,1735,5,5,2450,2,8666
Maruti Suzuki,Swift,Maruti Suzuki Swift,Vxi Amt,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,20.4,81.86,113,37,1530,3840,1735,5,5,2450,2,9324
Maruti Suzuki,Swift,Maruti Suzuki Swift,Zxi,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,20.4,81.86,113,37,1530,3840,1735,5,5,2450,2,9492
Maruti Suzuki,Swift,Maruti Suzuki Swift,Zxi Amt,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,20.4,81.86,113,37,1530,3840,1735,5,5,2450,2,10150
Maruti Suzuki,Swift,Maruti Suzuki Swift,Zxi Plus,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,20.4,81.86,113,37,1530,3840,1735,5,5,2450,2,10612
Maruti Suzuki,Swift,Maruti Suzuki Swift,Ldi,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,25.2,73.97,190,37,1530,3840,1735,5,5,2430,2,8386
Maruti Suzuki,Swift,Maruti Suzuki Swift,Vdi,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,25.2,73.97,190,37,1530,3840,1735,5,5,2450,2,9772
Maruti Suzuki,Swift,Maruti Suzuki Swift,Vdi Amt,Hatchback,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1248,4,25.2,73.97,190,37,1530,3840,1735,5,5,2450,2,10430
Maruti Suzuki,Swift,Maruti Suzuki Swift,Zdi,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,25.2,73.97,190,37,1530,3840,1735,5,5,2450,2,10598
Maruti Suzuki,Swift,Maruti Suzuki Swift,Zdi Amt,Hatchback,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1248,4,25.2,73.97,190,37,1530,3840,1735,5,5,2450,2,11256
Maruti Suzuki,Swift,Maruti Suzuki Swift,Zdi Plus,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,25.2,73.97,190,37,1530,3840,1735,5,5,2450,2,11732
Maruti Suzuki,Swift,Maruti Suzuki Swift,Zxi Plus Amt,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,20.4,81.86,113,37,1530,3840,1735,5,5,2450,2,11228
Maruti Suzuki,Swift,Maruti Suzuki Swift,Zdi Plus Amt,Hatchback,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1248,4,25.2,73.97,190,37,1530,3840,1735,5,5,2450,2,12376
Tata,Altroz,Tata Altroz,Xe Petrol,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,3,18,84.82,113,37,1523,3990,1755,5,5,2501,2,7406
Tata,Altroz,Tata Altroz,Xe Diesel,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,25,88.77,200,37,1523,3990,1755,5,5,2501,2,9786
Tata,Tigor,Tata Tigor,Revotron Xe,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,3,23,84.82,113,35,1537,3992,1677,4,5,2450,0,8050
Tata,Tigor,Tata Tigor,Revotron Xm,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,3,23,84.82,113,35,1537,3992,1677,4,5,2450,0,8540
Tata,Tigor,Tata Tigor,Revotron Xz,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,3,23,84.82,113,35,1537,3992,1677,4,5,2450,2,9100
Tata,Tigor,Tata Tigor,Revotron Xz Plus,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,3,23,84.82,113,35,1537,3992,1677,4,5,2450,2,9786
Tata,Tigor,Tata Tigor,Revotron Xma,Sedan,Petrol,Injection,AMT,FWD (Front Wheel Drive),1199,3,23,84.82,113,35,1537,3992,1677,4,5,2450,2,9240
Tata,Tigor,Tata Tigor,Revotron Xza Plus,Sedan,Petrol,Injection,AMT,FWD (Front Wheel Drive),1199,3,23,84.82,113,35,1537,3992,1677,4,5,2450,2,10486
Tata,Zest,Tata Zest,Xe Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1193,4,17.6,88.77,140,44,1570,3995,1706,4,5,2470,0,8152
Tata,Zest,Tata Zest,Xe Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,23,73.97,190,44,1570,3995,1706,4,5,2470,0,9841
Tata,Zest,Tata Zest,Xm Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1193,4,17.6,88.77,140,44,1570,3995,1706,4,5,2470,0,9154
Tata,Zest,Tata Zest,Xms Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1193,4,17.6,88.77,140,44,1570,3995,1706,4,5,2470,2,9416
Tata,Zest,Tata Zest,Xt Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1193,4,17.6,88.77,140,44,1570,3995,1706,4,5,2470,2,10254
Tata,Zest,Tata Zest,Xm Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,23,73.97,190,44,1570,3995,1706,4,5,2470,0,10742
Tata,Zest,Tata Zest,Xms Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,20.65,73.97,190,44,1570,3995,1706,5,5,2470,2,11114
Tata,Zest,Tata Zest,Xt Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,23,88.77,200,44,1570,3995,1706,4,5,2470,2,11975
Tata,Zest,Tata Zest,Xma Diesel,Sedan,Diesel,Injection,AMT,FWD (Front Wheel Drive),1248,4,23,73.97,190,44,1570,3995,1706,4,5,2470,0,11708
Tata,Zest,Tata Zest,Xta Diesel,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1248,4,23,88.77,200,44,1570,3995,1706,4,5,2470,2,13846
Tata,Zest,Tata Zest,Zest Premio Edition,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,20.65,73.97,190,44,1570,3995,1706,5,5,2470,2,11043
Honda,Amaze,Honda Amaze,S Cvt Petrol,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1199,4,19,88.77,110,35,1501,3995,1695,4,5,2470,2,10682
Honda,Amaze,Honda Amaze,E Mt Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35,1498,3995,1695,4,5,2470,2,9870
Honda,Amaze,Honda Amaze,E Mt Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35,1498,3995,1695,4,5,2470,2,8302
Honda,Amaze,Honda Amaze,S Cvt Diesel,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1498,4,23.8,78.91,160,35,1501,3995,1695,4,5,2470,2,12110
Honda,Amaze,Honda Amaze,V Cvt Petrol,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1199,4,19,88.77,110,35,1501,3995,1695,4,5,2470,2,11522
Honda,Amaze,Honda Amaze,V Cvt Diesel,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1498,4,23.8,78.91,160,35,1501,3995,1695,4,5,2470,2,12950
Honda,Amaze,Honda Amaze,S Mt Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35,1501,3995,1695,4,5,2470,2,10990
Honda,Amaze,Honda Amaze,Vx Mt Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35,1501,3995,1695,4,5,2470,2,12502
Honda,Amaze,Honda Amaze,V Mt Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35,1501,3995,1695,4,5,2470,2,11830
Honda,Amaze,Honda Amaze,Vx Mt Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35,1501,3995,1695,4,5,2470,2,10934
Honda,Amaze,Honda Amaze,V Mt Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35,1501,3995,1695,4,5,2470,2,10262
Honda,Amaze,Honda Amaze,S Mt Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,4,19.5,88.77,110,35,1501,3995,1695,4,5,2470,2,9422
Honda,Amaze,Honda Amaze,Exclusive Edition Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35,1501,3995,1695,4,5,2470,2,12684
Honda,Amaze,Honda Amaze,Exclusive Edition Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35,1501,3995,1695,4,5,2470,2,11116
Honda,Amaze,Honda Amaze,Vx Cvt Diesel,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35,1501,3995,1695,4,5,2470,2,13524
Honda,Amaze,Honda Amaze,Vx Cvt Petrol,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35,1501,3995,1695,4,5,2470,2,12096
Honda,Amaze,Honda Amaze,Ace Edition Cvt Diesel,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35,1501,3995,1695,4,5,2470,2,13710
Honda,Amaze,Honda Amaze,Ace Edition Cvt Petrol,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35,1501,3995,1695,4,5,2470,2,12282
Honda,Amaze,Honda Amaze,Ace Edition Mt Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35,1501,3995,1695,4,5,2470,2,12688
Honda,Amaze,Honda Amaze,Ace Edition Mt Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35,1501,3995,1695,4,5,2470,2,11120
Maruti Suzuki,Gypsy,Maruti Suzuki Gypsy,Hard Top,SUV,Petrol,Injection,Manual,4WD,1298,4,11.9,78.91,103,40,1875,4010,1540,3,8,2375,0,8922
Maruti Suzuki,Gypsy,Maruti Suzuki Gypsy,Soft Top,SUV,Petrol,Injection,Manual,4WD,1298,4,11.9,78.91,103,40,1845,4010,1540,3,8,2375,0,8718
Hyundai,Venue,Hyundai Venue,1.2 Kappa Mt E,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,17.52,80.88,112,45,1590,3995,1770,5,5,2500,2,9170
Hyundai,Venue,Hyundai Venue,1.0 Turbo Gdi Mt S,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),998,4,18.27,115.4,172,45,1590,3995,1770,5,5,2500,2,11564
Hyundai,Venue,Hyundai Venue,1.0 Turbo Gdi Mt Sx,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),998,4,18.27,115.4,172,45,1590,3995,1770,5,5,2500,2,13426
Hyundai,Venue,Hyundai Venue,1.0 Turbo Gdi Mt Sx Dual Tone,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),998,4,18.27,115.4,172,45,1590,3995,1770,5,5,2500,2,13636
Hyundai,Venue,Hyundai Venue,1.0 Turbo Gdi Mt Sx(O),SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),998,4,18.27,115.4,1712,45,1590,3995,1770,5,5,2500,6,14910
Hyundai,Venue,Hyundai Venue,1.0 Turbo Gdi Dct S,SUV,Petrol,Injection,DCT,FWD (Front Wheel Drive),998,4,18.15,116.39,172,45,1590,3995,1770,5,5,2500,2,13160
Hyundai,Venue,Hyundai Venue,1.0 Turbo Gdi Dct Sx Plus,SUV,Petrol,Injection,DCT,FWD (Front Wheel Drive),998,4,18.15,116.39,172,45,1590,3995,1770,5,5,2500,2,15617
Hyundai,Venue,Hyundai Venue,1.2 Kappa Mt S,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,17.52,80.88,115,45,1590,3995,1770,5,5,2500,2,10150
Hyundai,Venue,Hyundai Venue,1.4 Crdi Mt Sx(O),SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1397,4,23.7,88.77,22,45,1590,3995,1770,5,5,2500,6,15246
Tata,Nexon,Tata Nexon,Xe,SUV,Petrol,Injection,Manual,,1198,3,17.6,108.5,170,44,1607,3994,1811,5,5,2498,2,9730
Tata,Nexon,Tata Nexon,Xm,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44,1607,3994,1811,5,5,2498,2,10780
Tata,Nexon,Tata Nexon,Xz,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44,1607,3994,1811,5,5,2498,2,12180
Tata,Nexon,Tata Nexon,Xz Plus,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44,1607,3994,1811,5,5,2498,2,13300
Tata,Nexon,Tata Nexon,Xz Plus Dual Tone,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44,1607,3994,1811,5,5,2498,2,13580
Tata,Nexon,Tata Nexon,Xz Plus (O),SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44,1607,3994,1811,5,5,2498,2,14560
Tata,Nexon,Tata Nexon,Xz Plus (O) Dual Tone,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44,1607,3994,1811,5,5,2498,2,14840
Tata,Nexon,Tata Nexon,Xma,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44,1607,3994,1811,5,5,2498,2,11620
Tata,Nexon,Tata Nexon,Xza Plus,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44,1607,3994,1811,5,5,2498,2,14140
Tata,Nexon,Tata Nexon,Xza Plus Dual Tone,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44,1607,3994,1811,5,5,2498,2,14420
Tata,Nexon,Tata Nexon,Xza Plus (O),SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44,1607,3994,1811,5,5,2498,2,15400
Tata,Nexon,Tata Nexon,Xza Plus (O) Dual Tone,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44,1607,3994,1811,5,5,2498,2,15680
Tata,Nexon,Tata Nexon,Xe Diesel,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44,1607,3994,1811,5,5,2498,2,11830
Tata,Nexon,Tata Nexon,Xm Diesel,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44,1607,3994,1811,5,5,2498,2,12880
Tata,Nexon,Tata Nexon,Xz Diesel,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44,1607,3994,1811,5,5,2498,2,14280
Tata,Nexon,Tata Nexon,Xz Plus Diesel,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44,1607,3994,1811,5,5,2498,2,15400
Tata,Nexon,Tata Nexon,Xz Plus Diesel Dual Tone,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44,1607,3994,1811,5,5,2498,2,15680
Tata,Nexon,Tata Nexon,Xz Plus (O) Diesel,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44,1607,3994,1811,5,5,2498,2,16660
Tata,Nexon,Tata Nexon,Xz Plus (O) Diesel Dual Tone,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44,1607,3994,1811,5,5,2498,2,16940
Tata,Nexon,Tata Nexon,Xma Diesel,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44,1607,3994,1811,5,5,2498,2,13720
